CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I19S3C36J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.207.440 	4	Administración y Comercio	No Acreditada
I19S3C37J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	MEDICINA VETERINARIA	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.793.000 	10	Agropecuaria	No Acreditada
I19S3C38J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA	Diurno	0	0	0	0	0	0	70	0	 130.000 	 2.365.500 	9	Educación	Acreditada
I19S3C38J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA	Vespertino	0	0	0	0	0	0	40	0	 130.000 	 2.318.000 	10	Educación	Acreditada
I19S3C49J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PEDAGOGIA EN MATEMATICA Y ESTADISTICA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.960.800 	9	Educación	Acreditada
I19S3C55J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PUBLICIDAD	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.383.920 	8	Ciencias Sociales	No Acreditada
I19S3C62J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	TRADUCCION E INTERPRETE EN INGLES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.239.440 	9	Humanidades	No Acreditada
I19S3C62J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	TRADUCCION E INTERPRETE EN INGLES	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.156.880 	9	Humanidades	No Acreditada
I19S3C69J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PEDAGOGIA EN INGLES	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.023.500 	9	Educación	Acreditada
I19S3C79J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMPUTACION	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.300.320 	4	Tecnología	No Acreditada
I19S3C79J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMPUTACION	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.217.760 	4	Tecnología	No Acreditada
I19S3C7J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	DERECHO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.549.040 	10	Derecho	No Acreditada
I19S3C7J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	DERECHO	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.115.600 	10	Derecho	No Acreditada
I19S3C86J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION INDUSTRIAL CONTINUIDAD	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.785.360 	5	Tecnología	No Acreditada
I19S3C98J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	KINESIOLOGIA	Diurno	0	0	0	0	0	0	30	0	 130.000 	 2.954.500 	10	Salud	No Acreditada
I19S3C9J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PSICOLOGIA	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.593.500 	10	Ciencias Sociales	No Acreditada
I19S3C9J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIÓN METROPOLITANA	PSICOLOGIA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.322.000 	11	Ciencias Sociales	No Acreditada
I19S4C100J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN TOPOGRAFIA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.372.560 	4	Tecnología	No Acreditada
I19S4C101J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ACTIVIDAD FISICA Y DEPORTES	Diurno	0	0	0	0	0	0	30	0	 130.000 	 1.273.000 	5	Educación	No Acreditada
I19S4C101J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ACTIVIDAD FISICA Y DEPORTES	Vespertino	0	0	0	0	0	0	15	0	 130.000 	 1.244.500 	5	Educación	No Acreditada
I19S4C104J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TRABAJO SOCIAL	Diurno	0	0	0	0	0	0	40	0	 130.000 	 1.947.500 	10	Ciencias Sociales	No Acreditada
I19S4C104J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TRABAJO SOCIAL	Vespertino	0	0	0	0	0	0	15	0	 130.000 	 1.843.000 	10	Ciencias Sociales	No Acreditada
I19S4C10J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Diurno	0	0	0	0	0	0	15	0	 130.000 	 1.729.000 	8	Administración y Comercio	No Acreditada
I19S4C10J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	40	0	 130.000 	 1.900.000 	8	Administración y Comercio	No Acreditada
I19S4C11J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	DISEÑO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.600.640 	8	Arte y Arquitectura	No Acreditada
I19S4C120J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	EDUCACION DIFERENCIAL	Diurno	0	0	0	0	0	0	50	0	 130.000 	 2.128.000 	9	Educación	Acreditada
I19S4C126J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONSTRUCCION CIVIL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.600.640 	9	Tecnología	No Acreditada
I19S4C128J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTADOR AUDITOR CONTINUIDAD	Otro	0	0	0	0	0	0	40	0	 130.000 	 1.719.500 	4	Administración y Comercio	No Acreditada
I19S4C129J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTADOR AUDITOR EXECUTIVE	Otro	0	0	0	0	0	0	80	0	 130.000 	 1.719.500 	8	Administración y Comercio	No Acreditada
I19S4C12J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Diurno	0	0	0	0	0	0	15	0	 130.000 	 1.719.500 	8	Tecnología	No Acreditada
I19S4C12J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Vespertino	0	0	0	0	0	0	50	0	 130.000 	 1.786.000 	8	Tecnología	No Acreditada
I19S4C130J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	EDUCACION PARVULARIA EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.950.480 	9	Educación	Acreditada
I19S4C131J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	DERECHO EXECUTIVE	Otro	0	0	0	0	0	0	70	0	 130.000 	 2.992.500 	10	Derecho	No Acreditada
I19S4C132J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA COMERCIAL EXECUTIVE	Otro	0	0	0	0	0	0	40	0	 130.000 	 2.517.500 	10	Ciencias Sociales	No Acreditada
I19S4C133J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS EXECUTIVE	Otro	0	0	0	0	0	0	30	0	 130.000 	 1.976.000 	8	Administración y Comercio	No Acreditada
I19S4C134J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS CONTINUIDAD	Otro	0	0	0	0	0	0	30	0	 130.000 	 1.976.000 	5	Administración y Comercio	No Acreditada
I19S4C138J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION INDUSTRIAL EXECUTIVE	Otro	0	0	0	0	0	0	70	0	 130.000 	 2.004.500 	9	Tecnología	No Acreditada
I19S4C142J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA CONTINUIDAD	Otro	0	0	0	0	0	0	60	0	 130.000 	 1.909.500 	5	Tecnología	No Acreditada
I19S4C143J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA EXECUTIVE	Otro	0	0	0	0	0	0	30	0	 130.000 	 1.909.500 	9	Tecnología	No Acreditada
I19S4C144J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA EXECUTIVE	Otro	0	0	0	0	0	0	40	0	 130.000 	 1.909.500 	9	Educación	Acreditada
I19S4C145J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.898.880 	8	Administración y Comercio	No Acreditada
I19S4C145J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.898.880 	9	Administración y Comercio	No Acreditada
I19S4C145J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.950.480 	9	Administración y Comercio	No Acreditada
I19S4C146J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	LICENCIATURA EN CIENCIA POLITICA Y ADMINISTRATIVA CON MENCION EN RELACIONES INTERNACIONALES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.115.600 	10	Ciencias Sociales	No Acreditada
I19S4C148J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	NUTRICION Y DIETETICA	Diurno	0	0	0	0	0	0	70	0	 130.000 	 2.774.000 	10	Salud	No Acreditada
I19S4C154J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ENFERMERIA	Diurno	0	0	0	0	0	0	40	0	 130.000 	 1.387.000 	5	Salud	No Acreditada
I19S4C158J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PSICOLOGIA EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 2.821.500 	11	Ciencias Sociales	No Acreditada
I19S4C161J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA MODULAR DIURNO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.631.600 	9	Educación	Acreditada
I19S4C168J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ANALISIS DE SISTEMAS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.300.320 	6	Tecnología	No Acreditada
I19S4C168J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ANALISIS DE SISTEMAS	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.073.280 	6	Tecnología	No Acreditada
I19S4C169J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMERCIO INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.269.360 	4	Administración y Comercio	No Acreditada
I19S4C169J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMERCIO INTERNACIONAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.176.480 	4	Administración y Comercio	No Acreditada
I19S4C17J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA CIVIL EN COMPUTACION E INFORMATICA	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.432.000 	10	Tecnología	No Acreditada
I19S4C19J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	EDUCACION PARVULARIA	Diurno	0	0	0	0	0	0	40	0	 130.000 	 1.919.000 	9	Educación	Acreditada
I19S4C19J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	EDUCACION PARVULARIA	Vespertino	0	0	0	0	0	0	40	0	 130.000 	 1.795.500 	9	Educación	Acreditada
I19S4C1J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	AGRONOMIA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.703.840 	10	Agropecuaria	No Acreditada
I19S4C20J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA	Diurno	0	0	0	0	0	0	40	0	 130.000 	 1.824.000 	9	Educación	Acreditada
I19S4C20J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA	Vespertino	0	0	0	0	0	0	50	0	 130.000 	 1.748.000 	9	Educación	Acreditada
I19S4C21J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	ENFERMERIA	Diurno	0	0	0	0	0	0	140	0	 130.000 	 3.448.500 	10	Salud	No Acreditada
I19S4C226J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS EXECUTIVE	Otro	0	0	0	0	0	0	110	0	 130.000 	 1.216.000 	4	Administración y Comercio	No Acreditada
I19S4C228J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TERAPIA OCUPACIONAL	Diurno	0	0	0	0	0	0	40	0	 130.000 	 2.555.500 	10	Salud	No Acreditada
I19S4C229J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	FONOAUDIOLOGIA	Diurno	0	0	0	0	0	0	50	0	 130.000 	 2.631.500 	10	Salud	No Acreditada
I19S4C22J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PERIODISMO	Diurno	0	0	0	0	0	0	30	0	 130.000 	 2.213.500 	10	Ciencias Sociales	No Acreditada
I19S4C22J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PERIODISMO	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.156.880 	10	Ciencias Sociales	No Acreditada
I19S4C238J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA CIVIL EN ENERGIAS RENOVABLES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.549.040 	10	Tecnología	No Acreditada
I19S4C240J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL CONTINUIDAD	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.898.880 	5	Administración y Comercio	No Acreditada
I19S4C24J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTADOR AUDITOR	Diurno	0	0	0	0	0	0	30	0	 130.000 	 1.710.000 	8	Administración y Comercio	No Acreditada
I19S4C24J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	60	0	 130.000 	 1.605.500 	8	Administración y Comercio	No Acreditada
I19S4C260J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN REDES INFORMATICAS	Diurno	0	0	0	0	0	0	30	0	 130.000 	 1.244.500 	4	Tecnología	No Acreditada
I19S4C260J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN REDES INFORMATICAS	Vespertino	0	0	0	0	0	0	40	0	 130.000 	 1.159.000 	4	Tecnología	No Acreditada
I19S4C261J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN SOPORTE COMPUTACIONAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.300.320 	4	Tecnología	No Acreditada
I19S4C261J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN SOPORTE COMPUTACIONAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.073.280 	4	Tecnología	No Acreditada
I19S4C277J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PUBLICIDAD EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 2.497.440 	8	Ciencias Sociales	No Acreditada
I19S4C27J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA CIVIL INDUSTRIAL	Diurno	0	0	0	0	0	0	30	0	 130.000 	 2.584.000 	10	Tecnología	No Acreditada
I19S4C27J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA CIVIL INDUSTRIAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.580.000 	10	Tecnología	No Acreditada
I19S4C281J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	RELACIONES PUBLICAS EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 1.976.000 	8	Ciencias Sociales	No Acreditada
I19S4C285J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PERIODISMO EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 2.261.000 	10	Ciencias Sociales	No Acreditada
I19S4C298J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PET DE TEATRO	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.947.500 	2	Arte y Arquitectura	No Acreditada
I19S4C2J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA COMERCIAL	Diurno	0	0	0	0	0	0	40	0	 130.000 	 2.555.500 	10	Ciencias Sociales	No Acreditada
I19S4C2J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA COMERCIAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.456.160 	10	Ciencias Sociales	No Acreditada
I19S4C301J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN DEPORTE AVENTURA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.537.680 	5	Educación	No Acreditada
I19S4C303J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN REDES INFORMATICAS EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 1.368.000 	5	Tecnología	No Acreditada
I19S4C308J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PET DE DANZA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.738.500 	2	Arte y Arquitectura	No Acreditada
I19S4C310J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	DISEÑO DE MUEBLES Y OBJETOS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.301.360 	8	Tecnología	No Acreditada
I19S4C312J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	DISEÑO DE VESTUARIO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.301.360 	8	Arte y Arquitectura	No Acreditada
I19S4C315J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	DISEÑO DIGITAL, WEB E INTERACCION	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.218.800 	8	Arte y Arquitectura	No Acreditada
I19S4C316J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	LICENCIATURA EN ACTIVIDAD FISICA Y DEPORTES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.187.840 	9	Educación	No Acreditada
