TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	CONSTRUCCION CIVIL	Diurno	No Acreditada	136	24
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	CONSTRUCCION CIVIL	Vespertino	No Acreditada	118	31
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ADMINISTRACION DE HOTELES Y RESTAURANTES	Diurno	No Acreditada	75	13
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	SERVICIO SOCIAL	Diurno	No Acreditada	92	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	DISEÑO GRAFICO PROFESIONAL	Diurno	No Acreditada	97	17
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	67	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	No Acreditada	39	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA EN LOGISTICA	Vespertino	No Acreditada	2	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PEDAGOGIA TECNICO PROFESIONAL MENCION INFORMATICA	Vespertino	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	PSICOPEDAGOGIA	Diurno	No Acreditada	13	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTADOR AUDITOR	Diurno	No Acreditada	3	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	CONTADOR AUDITOR	Vespertino	No Acreditada	26	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	TRADUCCION E INTERPRETE INGLES-ESPAÑOL	Diurno	No Acreditada	6	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA EN NEGOCIOS INTERNACIONALES	Diurno	No Acreditada	100	16
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO CENTRO	REGIÓN METROPOLITANA	INGENIERIA EN NEGOCIOS INTERNACIONALES	Vespertino	No Acreditada	102	8
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	131	37
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	No Acreditada	95	32
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	PSICOPEDAGOGIA	Diurno	No Acreditada	3	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	No Acreditada	50	36
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	48	34
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	CONTADOR AUDITOR	Vespertino	No Acreditada	4	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA AGRICOLA	Vespertino	No Acreditada	22	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	SERVICIO SOCIAL	Diurno	No Acreditada	28	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	DISEÑO GRAFICO PROFESIONAL	Diurno	No Acreditada	88	25
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	97	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CURICO	VII REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	No Acreditada	56	
INSTITUTO PROFESIONAL	IP INACAP	SEDE LOS ANGELES	VIII REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	40	40
INSTITUTO PROFESIONAL	IP INACAP	SEDE LOS ANGELES	VIII REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	31	
INSTITUTO PROFESIONAL	IP INACAP	SEDE LOS ANGELES	VIII REGIÓN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	No Acreditada	118	30
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	646	95
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	No Acreditada	328	25
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA AGRICOLA MENCION CULTIVOS, FRUTALES Y VIDES	Diurno	No Acreditada	4	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN LOGISTICA	Vespertino	No Acreditada	2	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN CONECTIVIDAD Y REDES	Diurno	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN CONECTIVIDAD Y REDES	Vespertino	No Acreditada	5	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION INDUSTRIAL	Diurno	No Acreditada	2	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION INDUSTRIAL	Vespertino	No Acreditada	9	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	124	20
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	126	16
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA MECANICA EN PRODUCCION INDUSTRIAL	Diurno	No Acreditada	129	35
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA MECANICA EN PRODUCCION INDUSTRIAL	Vespertino	No Acreditada	186	23
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	388	63
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	408	32
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA AGRICOLA	Diurno	No Acreditada	206	36
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN CLIMATIZACION	Diurno	No Acreditada	41	13
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN CLIMATIZACION	Vespertino	No Acreditada	80	10
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN REFRIGERACION	Diurno	No Acreditada	57	14
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN REFRIGERACION	Vespertino	No Acreditada	59	13
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION INDUSTRIAL MENCION PROCESOS PRODUCTIVOS	Diurno	No Acreditada	17	1
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION INDUSTRIAL MENCION PROCESOS PRODUCTIVOS	Vespertino	No Acreditada	98	21
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION INDUSTRIAL MENCION LOGISTICA	Vespertino	No Acreditada	64	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN INDUSTRIA ALIMENTARIA	Diurno	No Acreditada	117	27
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION INDUSTRIAL MENCION CALIDAD	Vespertino	No Acreditada	6	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN REFRIGERACION Y CLIMATIZACION INDUSTRIAL	Vespertino	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN PROYECTOS INDUSTRIALES	Vespertino	No Acreditada	86	
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN QUIMICA INDUSTRIAL	Diurno	No Acreditada	240	29
INSTITUTO PROFESIONAL	IP INACAP	SEDE SANTIAGO SUR	REGIÓN METROPOLITANA	INGENIERIA EN QUIMICA INDUSTRIAL	Vespertino	No Acreditada	36	
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	55	49
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	No Acreditada	31	27
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	DISEÑO DE VESTUARIO	Diurno	No Acreditada	69	24
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	COMUNICACION ESCENICA Y TEATRO	Diurno	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	TRADUCCION E INTERPRETE INGLES-ESPAÑOL	Diurno	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	TRADUCCION E INTERPRETE INGLES-ESPAÑOL	Vespertino	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	DISEÑO GRAFICO PROFESIONAL	Diurno	No Acreditada	109	12
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	DISEÑO GRAFICO PROFESIONAL	Vespertino	No Acreditada	20	
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	PUBLICIDAD	Diurno	No Acreditada	30	
INSTITUTO PROFESIONAL	IP INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	PUBLICIDAD	Vespertino	No Acreditada	3	
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	556	177
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	No Acreditada	272	67
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	230	45
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	266	77
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	No Acreditada	56	19
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	83	29
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	ADMINISTRACION GASTRONOMICA INTERNACIONAL	Diurno	No Acreditada	148	39
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN MAQUINARIA PESADA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	170	66
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN MAQUINARIA PESADA Y VEHICULOS AUTOMOTRICES	Vespertino	No Acreditada	220	67
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	20	3
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	37	11
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	SERVICIO SOCIAL	Diurno	No Acreditada	33	
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	30	
INSTITUTO PROFESIONAL	IP INACAP	SEDE ANTOFAGASTA	II REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	No Acreditada	57	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	278	91
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	No Acreditada	216	44
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	CONSTRUCCION CIVIL MENCION EDIFICACION	Vespertino	No Acreditada	13	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MINAS	Diurno	No Acreditada	193	89
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MINAS	Vespertino	No Acreditada	170	51
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MINAS MENCION PROCESOS MINEROS	Vespertino	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MINAS MENCION METALURGIA EXTRACTIVA	Vespertino	No Acreditada	5	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	39	20
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	120	29
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	CONTADOR AUDITOR	Vespertino	No Acreditada	3	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MAQUINARIA PESADA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	180	36
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MAQUINARIA PESADA Y VEHICULOS AUTOMOTRICES	Vespertino	No Acreditada	51	31
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN METALURGIA	Diurno	No Acreditada	88	39
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN METALURGIA	Vespertino	No Acreditada	124	30
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	CONSTRUCCION CIVIL	Diurno	No Acreditada	11	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	CONSTRUCCION CIVIL	Vespertino	No Acreditada	9	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	2	
INSTITUTO PROFESIONAL	IP INACAP	SEDE CALAMA	II REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Vespertino	No Acreditada	5	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Diurno	No Acreditada	158	53
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE	Vespertino	No Acreditada	87	29
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	CONSTRUCCION CIVIL MENCION EDIFICACION	Diurno	No Acreditada	22	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA AGRICOLA MENCION GANADERIA	Diurno	No Acreditada	125	24
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	ADMINISTRACION HOTELERA INTERNACIONAL	Diurno	No Acreditada	4	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	87	20
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA MECANICA EN MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	84	23
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	PSICOPEDAGOGIA	Diurno	No Acreditada	12	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA EN MAQUINARIA, VEHICULOS AUTOMOTRICES Y SISTEMAS ELECTRONICOS	Diurno	No Acreditada	65	32
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	CONTADOR AUDITOR	Diurno	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	CONTADOR AUDITOR	Vespertino	No Acreditada	2	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	CONSTRUCCION CIVIL	Diurno	No Acreditada	24	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	CONSTRUCCION CIVIL	Vespertino	No Acreditada	15	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	ADMINISTRACION DE HOTELES Y RESTAURANTES	Diurno	No Acreditada	63	14
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	SERVICIO SOCIAL	Diurno	No Acreditada	11	
INSTITUTO PROFESIONAL	IP INACAP	SEDE VALDIVIA	XIV REGIÓN	INGENIERIA EN MAQUINARIA Y VEHICULOS AUTOMOTRICES	Diurno	No Acreditada	55	
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Diurno	No Acreditada	16	16
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR AUDITOR CON MENCION BANCA E INSTITUCIONES FINANCIERAS	Vespertino	No Acreditada	98	51
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN CONTROL DE GESTION	Diurno	No Acreditada	1	1
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN CONTROL DE GESTION	Vespertino	No Acreditada	55	55
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO FINANCIERO	Diurno	No Acreditada	270	88
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO FINANCIERO	Vespertino	No Acreditada	727	220
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS	Diurno	No Acreditada	44	8
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS	Vespertino	No Acreditada	122	24
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL	Diurno	No Acreditada	12	
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL	Vespertino	No Acreditada	18	
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA FINANCIERA	Diurno	No Acreditada	30	23
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA FINANCIERA	Vespertino	No Acreditada	302	109
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL MENCION TRATADOS DE LIBRE COMERCIO	Diurno	No Acreditada	1	
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN COMERCIO INTERNACIONAL MENCION TRATADOS DE LIBRE COMERCIO	Vespertino	No Acreditada	2	
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN GESTION DE SERVICIOS FINANCIEROS CON ESPECIALIDAD	Vespertino	No Acreditada	4	
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR DE EMPRESAS FINANCIERAS	Diurno	No Acreditada	13	13
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	CONTADOR DE EMPRESAS FINANCIERAS	Vespertino	No Acreditada	42	42
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	No Acreditada	8	8
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	INGENIERIA EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	No Acreditada	40	40
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Diurno	No Acreditada	19	18
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	CASA CENTRAL (SANTIAGO)	REGIÓN METROPOLITANA	TECNICO EN ADMINISTRACION DE EMPRESAS FINANCIERAS	Vespertino	No Acreditada	44	41
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO FINANCIERO	Diurno	No Acreditada	29	19
INSTITUTO PROFESIONAL	IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX	SEDE RANCAGUA	VI REGIÓN	TECNICO FINANCIERO	Vespertino	No Acreditada	41	18
